5.5,-0.039,0.717,-0.039,0.587,-0.039,0.457,-0.039,0.315,-0.251,0.098,-0.14,0.076,-0.05,0.065,0.061,0.065,0.173,0.087,-0.665,0.685,-0.553,0.761,-0.408,0.772,-0.296,0.674,-0.408,0.641,-0.553,0.63,0.24,0.674,0.352,0.783,0.497,0.783,0.609,0.707,0.508,0.652,0.374,0.652,-0.408,-0.326,-0.274,-0.239,-0.14,-0.174,-0.05,-0.207,0.05,-0.174,0.162,-0.25,0.296,-0.337,0.162,-0.424,0.028,-0.457,-0.073,-0.457,-0.162,-0.457,-0.274,-0.424,-0.341,-0.315,-0.14,-0.293,-0.061,-0.304,0.039,-0.293,0.229,-0.337,0.028,-0.315,-0.073,-0.326,-0.151,-0.315
6.0,-0.215,0.684,-0.234,0.553,-0.244,0.433,-0.263,0.293,-0.426,0.079,-0.33,0.051,-0.234,0.033,-0.129,0.042,-0.005,0.051,-0.751,0.637,-0.656,0.665,-0.541,0.674,-0.416,0.637,-0.541,0.609,-0.656,0.6,0.1,0.628,0.206,0.656,0.33,0.656,0.455,0.628,0.33,0.591,0.206,0.6,-0.531,-0.33,-0.416,-0.247,-0.311,-0.2,-0.215,-0.228,-0.12,-0.2,0.033,-0.265,0.215,-0.349,0.033,-0.442,-0.11,-0.47,-0.225,-0.47,-0.321,-0.46,-0.416,-0.423,-0.464,-0.33,-0.311,-0.302,-0.215,-0.321,-0.12,-0.312,0.139,-0.349,-0.12,-0.349,-0.215,-0.349,-0.311,-0.33
6.5,0.065,0.673,0.055,0.551,0.055,0.439,0.045,0.318,-0.186,0.075,-0.085,0.056,0.015,0.037,0.116,0.037,0.216,0.037,-0.618,0.692,-0.497,0.776,-0.347,0.757,-0.236,0.645,-0.367,0.626,-0.518,0.636,0.317,0.579,0.437,0.682,0.588,0.664,0.698,0.561,0.588,0.533,0.437,0.542,-0.437,-0.336,-0.266,-0.252,-0.095,-0.196,0.005,-0.234,0.106,-0.215,0.236,-0.29,0.357,-0.402,0.216,-0.467,0.085,-0.486,-0.025,-0.486,-0.136,-0.477,-0.276,-0.439,-0.357,-0.336,-0.116,-0.327,-0.015,-0.336,0.095,-0.336,0.296,-0.383,0.095,-0.346,-0.015,-0.346,-0.116,-0.336
7.0,0.017,0.712,0.006,0.606,-0.006,0.5,-0.017,0.385,-0.26,0.154,-0.149,0.135,-0.05,0.115,0.061,0.115,0.171,0.125,-0.657,0.702,-0.536,0.788,-0.392,0.769,-0.271,0.663,-0.403,0.644,-0.558,0.654,0.282,0.615,0.403,0.712,0.558,0.692,0.669,0.596,0.558,0.567,0.403,0.577,-0.47,-0.337,-0.337,-0.173,-0.16,-0.106,-0.061,-0.135,0.05,-0.115,0.193,-0.212,0.293,-0.394,0.182,-0.538,0.017,-0.596,-0.105,-0.596,-0.215,-0.587,-0.37,-0.5,-0.403,-0.327,-0.182,-0.221,-0.083,-0.231,0.039,-0.24,0.227,-0.375,0.028,-0.452,-0.083,-0.452,-0.193,-0.433
7.5,0.034,0.698,0.023,0.583,0.023,0.479,0.011,0.354,-0.239,0.135,-0.136,0.115,-0.034,0.083,0.08,0.083,0.182,0.094,-0.636,0.708,-0.523,0.792,-0.375,0.771,-0.261,0.667,-0.386,0.646,-0.534,0.656,0.284,0.615,0.409,0.698,0.557,0.688,0.67,0.583,0.557,0.562,0.409,0.573,-0.534,-0.26,-0.352,-0.177,-0.17,-0.125,-0.057,-0.167,0.057,-0.146,0.216,-0.219,0.341,-0.354,0.182,-0.469,0.023,-0.51,-0.114,-0.5,-0.227,-0.479,-0.398,-0.417,-0.466,-0.271,-0.182,-0.229,-0.068,-0.25,0.045,-0.26,0.273,-0.344,0.034,-0.375,-0.091,-0.375,-0.205,-0.354
8.0,0.034,0.687,0.022,0.564,0.022,0.453,0.011,0.33,-0.236,0.084,-0.135,0.073,-0.022,0.05,0.09,0.05,0.202,0.05,-0.629,0.698,-0.506,0.765,-0.371,0.754,-0.247,0.642,-0.382,0.62,-0.528,0.642,0.303,0.575,0.427,0.676,0.573,0.654,0.674,0.553,0.562,0.52,0.427,0.542,-0.506,-0.307,-0.337,-0.218,-0.157,-0.173,-0.034,-0.207,0.079,-0.196,0.236,-0.274,0.371,-0.397,0.202,-0.464,0.045,-0.464,-0.079,-0.453,-0.213,-0.441,-0.371,-0.397,-0.438,-0.307,-0.169,-0.285,-0.045,-0.307,0.067,-0.307,0.303,-0.385,0.056,-0.341,-0.067,-0.33,-0.191,-0.318
8.5,0.011,0.71,0.011,0.591,0.0,0.473,-0.011,0.344,-0.27,0.14,-0.157,0.108,-0.045,0.086,0.067,0.086,0.18,0.097,-0.64,0.72,-0.517,0.806,-0.371,0.796,-0.27,0.677,-0.393,0.667,-0.539,0.677,0.27,0.624,0.393,0.72,0.551,0.699,0.652,0.602,0.539,0.581,0.393,0.591,-0.562,-0.237,-0.382,-0.161,-0.202,-0.108,-0.079,-0.14,0.045,-0.129,0.202,-0.204,0.348,-0.323,0.191,-0.441,0.022,-0.484,-0.112,-0.484,-0.247,-0.462,-0.416,-0.398,-0.494,-0.247,-0.213,-0.204,-0.09,-0.226,0.034,-0.226,0.281,-0.323,0.034,-0.355,-0.101,-0.355,-0.225,-0.344
9.0,0.029,0.713,0.017,0.596,0.017,0.489,0.006,0.362,-0.249,0.138,-0.145,0.117,-0.029,0.085,0.087,0.096,0.191,0.106,-0.653,0.713,-0.538,0.798,-0.376,0.777,-0.272,0.67,-0.399,0.66,-0.549,0.66,0.283,0.628,0.422,0.713,0.572,0.702,0.676,0.606,0.561,0.574,0.422,0.585,-0.538,-0.266,-0.353,-0.181,-0.168,-0.117,-0.064,-0.16,0.064,-0.138,0.214,-0.213,0.353,-0.34,0.191,-0.457,0.029,-0.511,-0.098,-0.511,-0.225,-0.489,-0.387,-0.426,-0.468,-0.277,-0.179,-0.234,-0.075,-0.245,0.052,-0.245,0.283,-0.34,0.04,-0.372,-0.087,-0.372,-0.202,-0.351
9.5,-0.006,0.746,-0.006,0.624,-0.006,0.503,-0.006,0.381,-0.238,0.149,-0.127,0.127,-0.028,0.116,0.083,0.127,0.193,0.138,-0.635,0.702,-0.514,0.79,-0.37,0.779,-0.26,0.68,-0.392,0.657,-0.525,0.669,0.249,0.657,0.37,0.757,0.514,0.746,0.635,0.657,0.514,0.624,0.381,0.624,-0.525,-0.215,-0.348,-0.138,-0.16,-0.094,-0.05,-0.127,0.072,-0.105,0.238,-0.171,0.403,-0.26,0.238,-0.414,0.061,-0.459,-0.072,-0.459,-0.193,-0.448,-0.359,-0.392,-0.448,-0.227,-0.171,-0.193,-0.05,-0.204,0.072,-0.204,0.337,-0.271,0.061,-0.337,-0.061,-0.337,-0.182,-0.326
10.0,0.164,0.769,0.176,0.667,0.188,0.577,0.2,0.462,-0.042,0.179,0.067,0.167,0.176,0.167,0.273,0.167,0.37,0.179,-0.515,0.654,-0.394,0.744,-0.248,0.744,-0.127,0.654,-0.261,0.628,-0.394,0.628,0.394,0.641,0.515,0.744,0.648,0.731,0.758,0.641,0.661,0.603,0.515,0.615,-0.345,-0.244,-0.152,-0.115,0.03,-0.038,0.152,-0.064,0.261,-0.051,0.406,-0.128,0.539,-0.269,0.394,-0.372,0.248,-0.41,0.139,-0.423,0.006,-0.41,-0.164,-0.372,-0.273,-0.244,0.03,-0.154,0.152,-0.167,0.261,-0.167,0.479,-0.256,0.261,-0.282,0.139,-0.295,0.018,-0.282
10.5,0.089,0.774,0.101,0.673,0.112,0.572,0.112,0.472,-0.124,0.17,-0.018,0.157,0.089,0.157,0.183,0.157,0.278,0.157,-0.55,0.673,-0.432,0.761,-0.302,0.761,-0.183,0.66,-0.314,0.635,-0.444,0.648,0.325,0.635,0.444,0.723,0.574,0.698,0.68,0.61,0.574,0.585,0.444,0.597,-0.42,-0.208,-0.219,-0.107,-0.041,-0.044,0.077,-0.069,0.183,-0.057,0.337,-0.145,0.467,-0.27,0.325,-0.396,0.172,-0.434,0.053,-0.434,-0.065,-0.421,-0.243,-0.371,-0.349,-0.22,-0.041,-0.145,0.065,-0.157,0.172,-0.157,0.408,-0.27,0.183,-0.308,0.065,-0.308,-0.053,-0.296
11.0,0.081,0.744,0.081,0.641,0.093,0.538,0.106,0.423,-0.143,0.128,-0.043,0.128,0.068,0.115,0.168,0.115,0.28,0.115,-0.59,0.667,-0.478,0.744,-0.342,0.744,-0.217,0.641,-0.342,0.615,-0.491,0.628,0.329,0.603,0.453,0.705,0.59,0.692,0.702,0.59,0.59,0.564,0.453,0.577,-0.441,-0.256,-0.242,-0.154,-0.056,-0.09,0.056,-0.115,0.168,-0.103,0.304,-0.179,0.441,-0.308,0.28,-0.359,0.13,-0.359,0.019,-0.346,-0.106,-0.346,-0.255,-0.321,-0.354,-0.256,-0.068,-0.192,0.043,-0.205,0.155,-0.218,0.366,-0.295,0.143,-0.231,0.031,-0.231,-0.081,-0.231
11.5,0.029,0.735,0.029,0.602,0.018,0.482,0.018,0.349,-0.216,0.133,-0.111,0.108,-0.006,0.084,0.099,0.096,0.205,0.12,-0.591,0.723,-0.474,0.795,-0.333,0.795,-0.228,0.687,-0.345,0.675,-0.485,0.675,0.275,0.651,0.392,0.747,0.532,0.735,0.637,0.651,0.532,0.614,0.404,0.627,-0.474,-0.229,-0.298,-0.169,-0.135,-0.12,-0.018,-0.157,0.099,-0.133,0.251,-0.205,0.392,-0.301,0.24,-0.422,0.088,-0.47,-0.041,-0.47,-0.158,-0.458,-0.322,-0.386,-0.404,-0.241,-0.146,-0.205,-0.029,-0.229,0.088,-0.229,0.333,-0.301,0.088,-0.349,-0.029,-0.349,-0.146,-0.337
12.0,0.086,0.738,0.099,0.65,0.099,0.55,0.111,0.45,-0.123,0.15,-0.025,0.15,0.074,0.15,0.173,0.15,0.272,0.138,-0.58,0.662,-0.469,0.75,-0.321,0.75,-0.198,0.637,-0.333,0.613,-0.469,0.613,0.333,0.6,0.457,0.713,0.605,0.7,0.716,0.588,0.605,0.562,0.469,0.562,-0.432,-0.263,-0.235,-0.138,-0.062,-0.075,0.062,-0.1,0.173,-0.087,0.321,-0.175,0.457,-0.312,0.309,-0.388,0.16,-0.412,0.037,-0.4,-0.099,-0.388,-0.259,-0.35,-0.346,-0.263,-0.062,-0.188,0.049,-0.2,0.173,-0.2,0.395,-0.3,0.16,-0.275,0.049,-0.275,-0.074,-0.263
12.5,0.1,0.732,0.1,0.634,0.1,0.549,0.1,0.439,-0.111,0.146,-0.011,0.134,0.078,0.122,0.167,0.134,0.267,0.134,-0.511,0.683,-0.389,0.768,-0.256,0.756,-0.156,0.659,-0.278,0.634,-0.411,0.646,0.322,0.622,0.433,0.707,0.567,0.695,0.667,0.598,0.567,0.573,0.433,0.573,-0.378,-0.232,-0.2,-0.134,-0.033,-0.073,0.067,-0.11,0.178,-0.085,0.3,-0.171,0.433,-0.293,0.289,-0.39,0.156,-0.427,0.044,-0.415,-0.067,-0.415,-0.222,-0.366,-0.322,-0.244,-0.044,-0.171,0.056,-0.183,0.167,-0.195,0.389,-0.293,0.167,-0.305,0.056,-0.293,-0.044,-0.28
13.0,-0.006,0.751,-0.006,0.633,-0.006,0.527,-0.017,0.396,-0.209,0.148,-0.119,0.124,-0.017,0.112,0.073,0.124,0.175,0.136,-0.582,0.704,-0.469,0.787,-0.333,0.787,-0.22,0.68,-0.345,0.657,-0.48,0.669,0.254,0.657,0.379,0.751,0.525,0.751,0.627,0.657,0.514,0.621,0.379,0.633,-0.446,-0.219,-0.299,-0.136,-0.141,-0.089,-0.028,-0.112,0.085,-0.089,0.232,-0.16,0.379,-0.278,0.22,-0.396,0.073,-0.432,-0.051,-0.432,-0.164,-0.42,-0.311,-0.373,-0.379,-0.231,-0.141,-0.172,-0.028,-0.195,0.073,-0.183,0.322,-0.278,0.073,-0.314,-0.04,-0.314,-0.153,-0.302
13.5,0.08,0.732,0.08,0.585,0.08,0.439,0.092,0.293,-0.166,0.098,-0.055,0.073,0.067,0.049,0.178,0.073,0.276,0.098,-0.595,0.732,-0.472,0.829,-0.325,0.817,-0.215,0.707,-0.337,0.683,-0.485,0.695,0.325,0.683,0.448,0.78,0.583,0.78,0.693,0.683,0.583,0.646,0.448,0.646,-0.448,-0.244,-0.252,-0.195,-0.08,-0.159,0.043,-0.183,0.166,-0.159,0.325,-0.22,0.46,-0.293,0.313,-0.451,0.153,-0.512,0.031,-0.524,-0.104,-0.5,-0.276,-0.439,-0.374,-0.268,-0.08,-0.244,0.043,-0.256,0.166,-0.256,0.411,-0.305,0.153,-0.378,0.031,-0.378,-0.092,-0.366
14.0,0.232,0.72,0.244,0.622,0.268,0.512,0.28,0.402,-0.012,0.122,0.11,0.11,0.232,0.11,0.329,0.11,0.427,0.11,-0.476,0.671,-0.366,0.768,-0.22,0.756,-0.085,0.646,-0.232,0.622,-0.366,0.634,0.439,0.585,0.549,0.683,0.695,0.671,0.805,0.561,0.695,0.537,0.549,0.549,-0.329,-0.268,-0.11,-0.146,0.085,-0.085,0.207,-0.122,0.329,-0.098,0.463,-0.195,0.561,-0.329,0.439,-0.415,0.293,-0.439,0.171,-0.427,0.037,-0.415,-0.134,-0.378,-0.244,-0.268,0.073,-0.207,0.195,-0.22,0.317,-0.232,0.5,-0.329,0.305,-0.28,0.183,-0.28,0.061,-0.256
14.5,0.159,0.739,0.171,0.627,0.183,0.516,0.195,0.391,-0.073,0.143,0.024,0.13,0.134,0.106,0.232,0.118,0.329,0.118,-0.524,0.677,-0.402,0.752,-0.256,0.739,-0.146,0.64,-0.268,0.627,-0.415,0.627,0.378,0.59,0.5,0.677,0.646,0.665,0.744,0.553,0.634,0.54,0.5,0.553,-0.415,-0.23,-0.207,-0.13,-0.012,-0.068,0.11,-0.106,0.22,-0.093,0.366,-0.18,0.476,-0.317,0.341,-0.416,0.183,-0.453,0.061,-0.453,-0.061,-0.429,-0.232,-0.379,-0.341,-0.242,-0.024,-0.18,0.098,-0.193,0.207,-0.205,0.415,-0.304,0.195,-0.317,0.073,-0.317,-0.049,-0.292
15.0,-0.219,0.744,-0.243,0.659,-0.266,0.585,-0.302,0.488,-0.444,0.195,-0.361,0.183,-0.278,0.183,-0.172,0.183,-0.053,0.183,-0.728,0.646,-0.633,0.72,-0.503,0.72,-0.396,0.646,-0.515,0.622,-0.645,0.622,0.112,0.646,0.231,0.732,0.361,0.72,0.479,0.646,0.361,0.61,0.219,0.622,-0.657,-0.256,-0.538,-0.122,-0.385,-0.037,-0.278,-0.073,-0.16,-0.037,0.006,-0.134,0.183,-0.268,-0.006,-0.378,-0.183,-0.402,-0.302,-0.415,-0.42,-0.402,-0.55,-0.366,-0.598,-0.256,-0.396,-0.159,-0.278,-0.171,-0.172,-0.159,0.112,-0.268,-0.172,-0.268,-0.29,-0.28,-0.408,-0.268
15.5,-0.263,0.728,-0.287,0.586,-0.325,0.456,-0.362,0.325,-0.525,0.112,-0.425,0.089,-0.338,0.065,-0.225,0.077,-0.1,0.077,-0.812,0.728,-0.713,0.799,-0.562,0.799,-0.463,0.704,-0.588,0.68,-0.725,0.68,0.087,0.669,0.212,0.751,0.362,0.751,0.487,0.669,0.362,0.633,0.212,0.633,-0.713,-0.254,-0.6,-0.183,-0.45,-0.136,-0.338,-0.172,-0.212,-0.148,-0.037,-0.219,0.175,-0.314,-0.037,-0.444,-0.225,-0.491,-0.362,-0.491,-0.475,-0.479,-0.6,-0.408,-0.65,-0.266,-0.45,-0.243,-0.35,-0.266,-0.225,-0.254,0.087,-0.314,-0.225,-0.361,-0.35,-0.361,-0.463,-0.337
16.0,-0.396,0.723,-0.434,0.602,-0.484,0.494,-0.535,0.373,-0.635,0.133,-0.56,0.108,-0.472,0.096,-0.358,0.096,-0.233,0.108,-0.862,0.711,-0.761,0.783,-0.635,0.783,-0.535,0.687,-0.648,0.663,-0.786,0.675,-0.019,0.687,0.094,0.771,0.245,0.771,0.371,0.699,0.245,0.651,0.094,0.651,-0.786,-0.253,-0.698,-0.181,-0.572,-0.12,-0.459,-0.157,-0.346,-0.133,-0.157,-0.193,0.082,-0.301,-0.157,-0.434,-0.358,-0.47,-0.484,-0.47,-0.585,-0.458,-0.698,-0.398,-0.723,-0.265,-0.572,-0.229,-0.472,-0.241,-0.346,-0.241,0.006,-0.301,-0.346,-0.349,-0.472,-0.349,-0.572,-0.325
16.5,-0.362,0.713,-0.388,0.581,-0.438,0.461,-0.475,0.341,-0.575,0.114,-0.5,0.09,-0.412,0.078,-0.312,0.078,-0.188,0.09,-0.812,0.677,-0.713,0.76,-0.588,0.76,-0.487,0.665,-0.6,0.641,-0.725,0.641,0.0,0.677,0.113,0.772,0.263,0.772,0.388,0.689,0.263,0.641,0.113,0.653,-0.725,-0.257,-0.637,-0.186,-0.512,-0.138,-0.412,-0.162,-0.3,-0.138,-0.125,-0.198,0.1,-0.293,-0.125,-0.425,-0.3,-0.473,-0.425,-0.473,-0.525,-0.461,-0.637,-0.389,-0.675,-0.269,-0.512,-0.234,-0.412,-0.246,-0.3,-0.246,0.025,-0.293,-0.3,-0.353,-0.412,-0.353,-0.525,-0.341
17.0,0.0,0.718,0.0,0.588,0.0,0.471,-0.011,0.329,-0.239,0.118,-0.125,0.094,-0.023,0.071,0.08,0.082,0.182,0.094,-0.591,0.718,-0.477,0.8,-0.341,0.8,-0.239,0.682,-0.352,0.671,-0.489,0.671,0.261,0.647,0.375,0.753,0.523,0.741,0.625,0.647,0.511,0.612,0.375,0.624,-0.466,-0.247,-0.307,-0.176,-0.148,-0.129,-0.034,-0.165,0.08,-0.141,0.216,-0.212,0.364,-0.318,0.216,-0.435,0.057,-0.482,-0.057,-0.482,-0.182,-0.471,-0.33,-0.4,-0.398,-0.259,-0.159,-0.224,-0.045,-0.235,0.068,-0.235,0.295,-0.318,0.068,-0.365,-0.045,-0.365,-0.17,-0.341
17.5,0.558,0.677,0.595,0.533,0.644,0.389,0.693,0.246,0.313,0.066,0.448,0.03,0.571,-0.006,0.669,0.006,0.755,0.03,-0.239,0.725,-0.092,0.784,0.055,0.772,0.166,0.653,0.031,0.653,-0.104,0.665,0.656,0.593,0.779,0.677,0.902,0.665,0.988,0.581,0.902,0.545,0.779,0.557,-0.031,-0.281,0.215,-0.222,0.436,-0.198,0.546,-0.234,0.644,-0.222,0.73,-0.281,0.791,-0.377,0.681,-0.449,0.583,-0.473,0.485,-0.461,0.362,-0.449,0.178,-0.389,0.043,-0.293,0.411,-0.305,0.521,-0.317,0.62,-0.329,0.742,-0.377,0.607,-0.329,0.509,-0.329,0.387,-0.317
18.0,0.69,0.657,0.729,0.503,0.781,0.349,0.832,0.195,0.394,0.03,0.535,-0.006,0.677,-0.041,0.781,-0.03,0.884,-0.006,-0.161,0.728,0.006,0.799,0.161,0.775,0.277,0.645,0.135,0.645,-0.019,0.669,0.768,0.55,0.91,0.633,1.039,0.609,1.116,0.515,1.026,0.491,0.897,0.515,0.019,-0.278,0.303,-0.231,0.535,-0.219,0.639,-0.266,0.742,-0.254,0.832,-0.314,0.858,-0.42,0.768,-0.467,0.665,-0.491,0.561,-0.479,0.432,-0.456,0.252,-0.385,0.097,-0.302,0.51,-0.325,0.613,-0.349,0.716,-0.361,0.819,-0.408,0.69,-0.361,0.587,-0.349,0.484,-0.325
18.5,0.139,0.692,0.139,0.538,0.139,0.396,0.127,0.243,-0.139,0.065,-0.03,0.041,0.079,0.006,0.188,0.018,0.297,0.041,-0.539,0.728,-0.418,0.799,-0.273,0.787,-0.152,0.669,-0.297,0.657,-0.442,0.669,0.358,0.598,0.479,0.704,0.636,0.692,0.745,0.586,0.624,0.562,0.479,0.562,-0.455,-0.243,-0.261,-0.207,-0.079,-0.172,0.042,-0.219,0.164,-0.195,0.297,-0.254,0.43,-0.349,0.273,-0.479,0.115,-0.538,-0.006,-0.538,-0.139,-0.515,-0.297,-0.432,-0.394,-0.266,-0.091,-0.254,0.03,-0.278,0.152,-0.29,0.37,-0.349,0.127,-0.396,0.018,-0.396,-0.115,-0.373
