5.5,0.173,0.695,0.173,0.584,0.184,0.462,0.196,0.34,-0.05,0.117,0.05,0.096,0.14,0.076,0.229,0.086,0.318,0.096,-0.531,0.716,-0.408,0.777,-0.263,0.756,-0.151,0.665,-0.285,0.635,-0.441,0.645,0.374,0.614,0.497,0.695,0.642,0.675,0.732,0.594,0.631,0.543,0.486,0.563,-0.274,-0.32,-0.117,-0.218,0.039,-0.157,0.117,-0.198,0.207,-0.178,0.307,-0.259,0.363,-0.381,0.274,-0.442,0.162,-0.472,0.073,-0.482,-0.028,-0.462,-0.162,-0.401,-0.207,-0.32,0.017,-0.299,0.106,-0.31,0.196,-0.31,0.296,-0.371,0.173,-0.31,0.095,-0.32,0.006,-0.299
6.0,-0.2,0.738,-0.213,0.6,-0.227,0.475,-0.253,0.338,-0.387,0.138,-0.307,0.113,-0.213,0.087,-0.12,0.113,-0.013,0.138,-0.733,0.662,-0.64,0.738,-0.52,0.75,-0.413,0.675,-0.52,0.625,-0.653,0.625,0.147,0.7,0.24,0.775,0.373,0.787,0.48,0.725,0.387,0.662,0.253,0.662,-0.467,-0.375,-0.413,-0.237,-0.307,-0.163,-0.213,-0.188,-0.12,-0.163,0.013,-0.225,0.133,-0.35,0.013,-0.45,-0.107,-0.487,-0.213,-0.5,-0.307,-0.487,-0.4,-0.463,-0.4,-0.362,-0.307,-0.3,-0.213,-0.287,-0.12,-0.287,0.053,-0.35,-0.12,-0.325,-0.213,-0.338,-0.293,-0.325
6.5,-0.247,0.697,-0.273,0.553,-0.299,0.408,-0.325,0.263,-0.429,0.079,-0.364,0.039,-0.273,0.026,-0.182,0.053,-0.078,0.092,-0.727,0.645,-0.636,0.711,-0.519,0.724,-0.429,0.658,-0.519,0.618,-0.636,0.618,0.078,0.684,0.169,0.763,0.286,0.763,0.39,0.711,0.299,0.658,0.182,0.658,-0.494,-0.342,-0.442,-0.263,-0.338,-0.211,-0.273,-0.224,-0.195,-0.211,-0.052,-0.25,0.104,-0.342,-0.039,-0.408,-0.169,-0.447,-0.26,-0.461,-0.338,-0.461,-0.429,-0.421,-0.442,-0.342,-0.338,-0.303,-0.26,-0.289,-0.182,-0.289,0.039,-0.342,-0.182,-0.329,-0.26,-0.342,-0.338,-0.342
7.0,-0.173,0.691,-0.173,0.589,-0.185,0.486,-0.185,0.371,-0.321,0.109,-0.222,0.097,-0.123,0.097,-0.025,0.12,0.086,0.143,-0.741,0.589,-0.642,0.68,-0.506,0.703,-0.383,0.611,-0.506,0.566,-0.642,0.554,0.148,0.669,0.259,0.771,0.395,0.783,0.519,0.714,0.42,0.646,0.284,0.634,-0.358,-0.417,-0.296,-0.246,-0.185,-0.154,-0.099,-0.177,-0.012,-0.143,0.136,-0.2,0.272,-0.349,0.16,-0.417,0.037,-0.463,-0.074,-0.486,-0.16,-0.486,-0.284,-0.463,-0.296,-0.394,-0.173,-0.303,-0.086,-0.291,0.0,-0.28,0.198,-0.337,0.012,-0.303,-0.086,-0.326,-0.173,-0.326
7.5,-0.043,0.752,-0.043,0.595,-0.031,0.438,-0.031,0.281,-0.193,0.111,-0.106,0.085,-0.019,0.072,0.068,0.098,0.155,0.124,-0.602,0.725,-0.503,0.778,-0.391,0.791,-0.292,0.725,-0.391,0.699,-0.503,0.686,0.242,0.739,0.329,0.804,0.441,0.804,0.54,0.765,0.453,0.712,0.342,0.725,-0.292,-0.333,-0.205,-0.242,-0.093,-0.19,-0.019,-0.216,0.056,-0.19,0.18,-0.229,0.292,-0.32,0.193,-0.438,0.081,-0.49,-0.006,-0.503,-0.081,-0.49,-0.193,-0.451,-0.242,-0.333,-0.081,-0.281,-0.006,-0.281,0.068,-0.281,0.23,-0.32,0.068,-0.346,-0.006,-0.359,-0.081,-0.346
8.0,0.281,0.676,0.293,0.564,0.317,0.453,0.329,0.33,0.066,0.106,0.174,0.084,0.281,0.061,0.365,0.061,0.449,0.084,-0.437,0.698,-0.317,0.765,-0.186,0.754,-0.066,0.654,-0.198,0.631,-0.329,0.642,0.437,0.609,0.545,0.698,0.689,0.687,0.784,0.598,0.677,0.564,0.545,0.575,-0.15,-0.341,0.006,-0.24,0.162,-0.184,0.257,-0.218,0.341,-0.196,0.437,-0.274,0.485,-0.397,0.413,-0.453,0.317,-0.464,0.222,-0.464,0.126,-0.453,-0.018,-0.419,-0.09,-0.341,0.15,-0.296,0.246,-0.307,0.329,-0.307,0.425,-0.374,0.317,-0.318,0.234,-0.33,0.138,-0.318
8.5,-0.081,0.736,-0.106,0.597,-0.13,0.459,-0.155,0.308,-0.342,0.157,-0.267,0.107,-0.168,0.082,-0.068,0.082,0.031,0.107,-0.64,0.774,-0.54,0.824,-0.429,0.824,-0.342,0.736,-0.453,0.723,-0.565,0.736,0.205,0.698,0.304,0.748,0.429,0.736,0.528,0.66,0.416,0.635,0.304,0.66,-0.516,-0.283,-0.416,-0.195,-0.292,-0.17,-0.205,-0.195,-0.118,-0.195,0.019,-0.258,0.143,-0.384,-0.006,-0.459,-0.143,-0.472,-0.242,-0.472,-0.329,-0.447,-0.441,-0.384,-0.466,-0.283,-0.292,-0.258,-0.205,-0.27,-0.13,-0.283,0.068,-0.371,-0.13,-0.346,-0.217,-0.346,-0.304,-0.321
9.0,-0.121,0.753,-0.149,0.616,-0.177,0.479,-0.206,0.329,-0.348,0.137,-0.277,0.11,-0.191,0.096,-0.078,0.11,0.021,0.123,-0.674,0.74,-0.574,0.808,-0.461,0.808,-0.362,0.712,-0.475,0.685,-0.603,0.685,0.177,0.699,0.291,0.781,0.418,0.781,0.518,0.699,0.418,0.658,0.291,0.671,-0.475,-0.342,-0.404,-0.233,-0.277,-0.164,-0.191,-0.192,-0.106,-0.178,0.021,-0.247,0.149,-0.37,0.007,-0.466,-0.121,-0.507,-0.206,-0.507,-0.305,-0.493,-0.404,-0.452,-0.418,-0.342,-0.277,-0.288,-0.191,-0.288,-0.106,-0.288,0.078,-0.37,-0.121,-0.342,-0.206,-0.356,-0.291,-0.342
9.5,0.208,0.72,0.208,0.585,0.221,0.451,0.234,0.305,-0.039,0.146,0.065,0.11,0.182,0.073,0.286,0.085,0.377,0.122,-0.468,0.732,-0.351,0.78,-0.221,0.78,-0.117,0.707,-0.247,0.683,-0.364,0.695,0.416,0.671,0.519,0.732,0.649,0.72,0.74,0.646,0.636,0.622,0.519,0.634,-0.273,-0.28,-0.117,-0.207,0.052,-0.171,0.143,-0.195,0.234,-0.183,0.338,-0.232,0.416,-0.341,0.325,-0.415,0.208,-0.451,0.117,-0.451,0.013,-0.439,-0.143,-0.378,-0.208,-0.293,0.039,-0.256,0.143,-0.268,0.221,-0.268,0.351,-0.329,0.221,-0.317,0.13,-0.329,0.039,-0.305
10.0,0.0,0.677,-0.012,0.503,-0.024,0.329,-0.036,0.155,-0.193,0.031,-0.12,0.006,-0.036,-0.031,0.048,-0.006,0.12,0.019,-0.578,0.677,-0.47,0.752,-0.349,0.739,-0.253,0.64,-0.373,0.615,-0.494,0.627,0.241,0.627,0.337,0.727,0.47,0.727,0.566,0.652,0.47,0.602,0.349,0.602,-0.398,-0.329,-0.265,-0.267,-0.145,-0.23,-0.072,-0.255,0.012,-0.242,0.12,-0.28,0.229,-0.366,0.108,-0.429,0.0,-0.453,-0.084,-0.466,-0.181,-0.453,-0.289,-0.416,-0.337,-0.342,-0.157,-0.304,-0.072,-0.317,0.0,-0.317,0.181,-0.366,0.0,-0.342,-0.084,-0.354,-0.157,-0.342
10.5,0.15,0.677,0.15,0.497,0.163,0.329,0.163,0.148,-0.05,0.032,0.037,0.006,0.125,-0.032,0.212,-0.006,0.287,0.019,-0.475,0.69,-0.362,0.755,-0.237,0.742,-0.15,0.652,-0.263,0.626,-0.375,0.639,0.375,0.639,0.475,0.716,0.6,0.716,0.688,0.639,0.588,0.6,0.475,0.6,-0.312,-0.329,-0.163,-0.265,-0.013,-0.239,0.087,-0.265,0.163,-0.252,0.263,-0.29,0.362,-0.368,0.25,-0.432,0.138,-0.458,0.05,-0.458,-0.05,-0.445,-0.175,-0.394,-0.25,-0.329,-0.025,-0.316,0.075,-0.329,0.15,-0.316,0.3,-0.368,0.15,-0.342,0.062,-0.355,-0.025,-0.342
11.0,0.145,0.671,0.131,0.553,0.131,0.434,0.117,0.303,-0.117,0.092,-0.021,0.053,0.076,0.026,0.172,0.039,0.255,0.066,-0.49,0.684,-0.366,0.724,-0.241,0.711,-0.145,0.645,-0.269,0.632,-0.379,0.645,0.352,0.579,0.476,0.618,0.586,0.605,0.683,0.539,0.572,0.526,0.462,0.553,-0.338,-0.329,-0.186,-0.237,-0.048,-0.184,0.034,-0.224,0.117,-0.211,0.228,-0.276,0.297,-0.408,0.186,-0.461,0.09,-0.487,-0.007,-0.474,-0.103,-0.461,-0.214,-0.421,-0.269,-0.329,-0.062,-0.289,0.021,-0.303,0.103,-0.303,0.228,-0.395,0.103,-0.355,0.021,-0.355,-0.076,-0.342
11.5,-0.084,0.671,-0.115,0.5,-0.145,0.343,-0.191,0.186,-0.374,0.043,-0.282,-0.0,-0.191,-0.029,-0.084,-0.029,0.008,-0.014,-0.695,0.7,-0.573,0.771,-0.435,0.757,-0.328,0.643,-0.45,0.629,-0.603,0.643,0.191,0.6,0.313,0.686,0.466,0.671,0.573,0.6,0.45,0.543,0.313,0.557,-0.527,-0.357,-0.435,-0.257,-0.313,-0.214,-0.221,-0.243,-0.13,-0.229,-0.008,-0.3,0.099,-0.414,-0.023,-0.486,-0.145,-0.514,-0.252,-0.514,-0.344,-0.5,-0.45,-0.443,-0.481,-0.357,-0.313,-0.329,-0.237,-0.343,-0.13,-0.343,0.038,-0.4,-0.145,-0.371,-0.237,-0.371,-0.328,-0.357
12.0,0.023,0.652,-0.008,0.478,-0.038,0.304,-0.053,0.13,-0.278,0.029,-0.203,-0.014,-0.098,-0.058,0.008,-0.043,0.098,-0.029,-0.579,0.71,-0.459,0.768,-0.323,0.754,-0.233,0.638,-0.353,0.638,-0.489,0.652,0.248,0.565,0.368,0.638,0.489,0.623,0.579,0.536,0.474,0.507,0.353,0.522,-0.474,-0.333,-0.353,-0.261,-0.218,-0.246,-0.128,-0.275,-0.038,-0.275,0.068,-0.333,0.158,-0.464,0.023,-0.507,-0.098,-0.522,-0.188,-0.522,-0.278,-0.493,-0.383,-0.435,-0.398,-0.333,-0.233,-0.333,-0.143,-0.348,-0.068,-0.362,0.098,-0.435,-0.068,-0.391,-0.158,-0.391,-0.248,-0.362
